"701200000",Bohol,71200000.000000000000000,Prov,,,1st,,,,PH07012,Bohol,,PH07,PH,9.713699152989999,0.327235382601000,3970.084189709999919,16,19,15,0,0,0.00084,0.01208,0,0,0,0,0,0,0,0.00084,0,0,0,0.00836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5855,0,0,0,0,0,0,0,0,0,0,0,-0.074633997,0.032483069,0.0060247,-0.015704665,-0.011668838,0.006160643,0.165816397,0.120879204,0.094619335,0.073342535,0.026402659,0.083489377,0.070976142,0.030342431,0.210004635,0.059571635,0.143886522,0.187135692,0.191416521,0.164420848,0.145289704,0.077434952,0.056065585,0.082378374,0.07800521,0.053378869,-0.016424659,0.045646663,0.35273166,0.361122887,0.245923745,0.27793543,0.250080059,0.180627853,0.254740585,0.296285279,0.322600677,0.242625718,0.291599477,0.22486106,0.276818058,0.29049909,0.442006294,0.022616412,0.346312848,0.393441006,0.236269985,0.270514369,0.389398076,0.445159983,0.383642459,0.05527369,0.453006546,0.022749097,0.40221167,0.447442749,0.639504493,0.553695815,0.525916732,0.503499787
"702200000",Cebu,72200000.000000000000000,Prov,,,1st,,,,PH07022,Cebu,,PH07,PH,13.022488425200001,0.402044071967000,4870.143504730000132,11,23,12,0,0,0.00288,0.19462,0,0.00056,0,0,0,0,0.73199,0.00112,0,0,0,0.00808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26622,0,0,0,0.00084,0.07667,0,0.81378,0.0014,0,0,0,0,0,0,0,0,0,0,0.672756103,0.06614519,0.008428479,0.703050227,0.631034016,0.141397162,0.570202161,0.829795414,0.782741409,0.878129856,0.657495857,0.852718017,0.897081531,0.456851703,0.968076626,0.66467986,0.835955977,0.969208704,0.940162885,0.953480762,0.95617496,0.855861055,0.965760045,0.892508054,0.668881657,0.795897939,0.78972996,0.94788156,1.156305254,0.928262858,1.185116888,1.137326301,1.062340011,1.024620692,1.185810227,1.370583485,1.065615362,1.078038663,1.005292966,1.117434211,1.268790002,1.148372159,1.286084643,0.083539091,1.153751536,1.306665089,0.685204007,0.94096986,1.349672393,1.288088955,1.246969726,0.101806889,1.566958127,0.046129285,0.533527625,1.589030879,1.93657806,1.405618683,1.323128612,1.657347203
"704600000",Negros Oriental,74600000.000000000000000,Prov,,,1st,,,,PH07046,Negros Oriental,,PH07,PH,5.319493580120000,0.422860892517000,5133.852420229999552,19,24,25,0,0,0,0.25997,0,0,0,0,0,0,0,0.00084,0,0,0,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49837,0,0,0,0,0,0,0,0,0,0,0,0.00261727,0.055982377,-0.01011189,-0.019436234,-0.005033785,0.094326768,0.154503477,0.069549431,0.068163413,0.087676763,0.041553244,0.088076684,0.100770275,0.147263089,0.177504261,0.054279854,0.159246686,0.1842935,0.168339092,0.161177467,0.173542164,0.094512451,0.067850586,0.093166696,0.132677342,-0.005792453,-0.009675292,0.01584447,0.332721696,0.353772423,0.307451731,0.279997375,0.248517585,0.180832431,0.24394577,0.304081572,0.286290015,0.217775019,0.115109499,0.122405194,0.213203889,0.230933402,0.415249975,0.062935501,0.283005015,0.343738466,0.437107453,0.140285746,0.280299582,0.49048688,0.355920717,0.05427735,0.369773933,0.069997574,0.312746666,0.393634882,0.522141677,0.33698606,0.594007911,0.398361672
"706100000",Siquijor,76100000.000000000000000,Prov,,,5th,,,,PH07061,Siquijor,,PH07,PH,1.057424078240000,0.026291047978900,319.577731137999990,7,2,4,0,0,0,0.18226,0,0,0,0,0,0,0,0,0,0,0,0.00724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090594954,0.003559939,0.010565946,-0.044109396,-0.029991623,0.115828541,0.020493664,0.004924774,0.064573638,0.077645385,0.054727082,0.069212024,0.05670215,0.032126093,0.136071234,0.027211879,0.141825235,0.165275826,0.17698871,0.153908413,0.11994949,0.080462809,0.093368155,0.003546262,0.215274871,0,-0.014924921,0.014142761,0.270133283,0.320316713,0.289123584,0.259250623,0.24462677,0.176711443,0.228759961,0.274699372,0.313285146,0.247406528,0.00355736,0.301834414,0.261929234,0.340388144,0.451913957,0.014846325,0.34067488,0.29291502,0.006138119,0.05107457,0.379722187,0.577053607,0.079884011,0.070561427,0.512312508,0,0.002343854,0.456069512,0.657598355,0.154480166,0.644093215,0.47086108
"802600000",Eastern Samar,82600000.000000000000000,Prov,,,2nd,,,,PH08026,Eastern Samar,,PH08,PH,11.096878099100000,0.352328736906000,4249.753610349999690,41,29,25,0,0,0.00112,0.0172,0,0.0014,0,0,0,0,1.10234,0.00084,0,0.09619,0,0.89738,0.19891,0,0,0,0,0,0.54018,0,0,0,0,0,0,0,0,0,0.00112,0,0,0,0,0,0,0,0,0.33255,0.71225,0,0,0.00288,0.10611,0,0,0.00864,0,0,0.03036,0,0,0,0,0.00028,0,0,-0.112121516,0.027557353,0.012026152,-0.118085092,-0.083965529,0.002805363,0.061260574,0.098090846,0.037017007,0.040402942,-0.007065408,-0.005350847,0.010739285,-0.012532872,0.112591374,-0.072660133,0.068867499,0.093741665,0.071801579,0.059378113,0.070323941,0.008940405,0.002656323,-0.036989752,0.012367557,0.042676731,-0.089026352,-0.083529345,0.247775948,0.320967506,0.256695776,0.176917156,0.11263065,0.120054931,0.170373103,0.189999442,0.195891768,0.149646327,0.164075576,0.190927811,0.135434722,0.090607444,0.289375322,0.210719184,0.195514237,0.26655488,0.199335024,0.147236799,0.185471457,0.372554366,0.252295002,0.286890229,0.316508722,0.116663249,0.387945236,0.26367356,0.351016457,0.36428464,0.398473149,0.314007361
"803700000",Leyte,83700000.000000000000000,Prov,,,1st,,,,PH08037,Leyte,,PH08,PH,8.727205312940002,0.461200581066000,5575.756104480000431,22,21,21,0,0,0.0014,0.01208,0,0.00112,0,0,0,0,0.92422,0.00112,0,0,0,0.00604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37864,0,0,0,0.00112,0.09698,0,0.31541,0.00864,0,0,0,0,0,0,0,0,0,0,-0.002387099,0.066562187,0.061365895,0.038261338,0.010141739,0.019167036,0.195751993,0.214686939,0.162154174,0.16541612,0.022157073,0.043319592,0.046785004,0.074517926,0.240348374,0.071636098,0.180686779,0.228750827,0.223235243,0.210250386,0.207420998,0.157656622,0.137728901,0.127004177,0.221252149,0.197925017,0.06991866,0.116073533,0.386956831,0.460860792,0.4164974,0.348946318,0.279796505,0.259501482,0.319699723,0.342856694,0.373644708,0.296561201,0.366723687,0.389887072,0.340161734,0.25533201,0.508486731,0.120000452,0.364970106,0.465373034,0.357846751,0.246641058,0.412680774,0.520138217,0.431632139,0.160327259,0.535586455,0.140006209,0.457810915,0.508365241,0.664493419,0.651099211,0.680029318,0.567350567
"804800000",Northern Samar,84800000.000000000000000,Prov,,,2nd,,,,PH08048,Northern Samar,,PH08,PH,10.390671671800000,0.286020119264000,3440.490211830000135,28,19,22,0,0,0.00056,0,0,0.0014,0,0,0,0,0,0,0,0.37534,0,0.87167,0.15289,0,0,0,0,0,1.02281,0,0,0,0,0,0,0,0,0,0.00084,0,0,0,0,0,0,0,0,0.63081,0.77647,0.08523,0,0.0014,0.1071,0,0,0,0,0,0.04617,0,0,0,0,0.00056,0,0,-0.064845235,0.044405502,0.014084737,-0.096427094,-0.082538242,0.1089822,0.070328174,0.118842634,0.052636935,0.045722423,0.000496,-0.01701883,0.009436691,0.022587593,0.149718892,-0.06465784,0.054526951,0.117489451,0.072316064,0.088809942,0.095511405,0.017508231,-0.019242944,0.013576534,0.013288223,0.076814167,-0.093794321,-0.076981472,0.256440889,0.298955317,0.285698411,0.188068358,0.104687387,0.12262109,0.180500961,0.211875464,0.21510715,0.165019599,0.213395688,0.27117809,0.179957957,0.099447558,0.300036351,0.279756903,0.228989221,0.299015323,0.244419193,0.18862179,0.200967495,0.39952242,0.321116519,0.320652755,0.341938882,0.20672199,0.422850905,0.274752106,0.397101814,0.437904339,0.39175972,0.324051241
"806000000",Samar,86000000.000000000000000,Prov,Western Samar,,1st,,,,PH08060,Samar (Western Samar),Western Samar,PH08,PH,13.300759148699999,0.446541366816000,5382.405823719999717,22,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"806400000",Southern Leyte,86400000.000000000000000,Prov,,,3rd,,,,PH08064,Southern Leyte,,PH08,PH,4.214643570720000,0.136630639847000,1655.441576630000100,17,16,7,0,0,0.00112,0.01376,0,0,0,0,0,0,0,0.00112,0,0,0,0.00316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0.04062,0,0.67965,0.00864,0,0,0,0,0,0,0,0,0,0,-0.102007194,0.08611596,0.012000924,-0.058708592,-0.040045886,0.028778689,0.108334512,0.107892425,0.072791988,0.069044685,0.024591167,0.045747834,0.037709907,-0.012621617,0.140587521,0.027894545,0.111360778,0.126223806,0.105453471,0.099302895,0.104803876,0.038939918,0.016815871,0.046176331,0.015011744,0.006572874,-0.049017879,0.008503471,0.282625398,0.275508161,0.355878454,0.220241235,0.170088172,0.115469995,0.190953384,0.182126667,0.24023958,0.160878493,0.233340202,0.160733179,0.184296369,0.177344818,0.337686025,0.074802741,0.246913187,0.305989229,0.233937962,0.081632149,0.288784147,0.349035986,0.291147903,0.170740894,0.350139846,0.06419814,0.08327017,0.320446812,0.429241629,0.434657597,0.438590839,0.361623931
"807800000",Biliran,87800000.000000000000000,Prov,,,4th,,,,PH08078,Biliran,,PH08,PH,1.777047137630000,0.044082699778700,531.827804360999949,14,20,9,0,0,0.00084,0.00864,0,0.00112,0,0,0,0,0,0.00056,0,0,0,0.37998,0.02059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37864,0,0,0,0.00084,0.09698,0,0,0.00112,0,0,0,0,0,0,0,0,0,0,-0.075273742,0.039359095,0.018117359,-0.062406913,-0.0770705,0.102223356,0.089176035,0.148705896,0.069359981,0.100202405,0.012075378,0.024246596,0.055856699,0.063744335,0.164392914,-0.012728343,0.119840407,0.159724726,0.126021685,0.118352197,0.118558075,0.076398675,0.064452137,0.001344041,0.107568369,0.11268515,-0.048110056,-0.0424264,0.276712466,0.355236111,0.294841891,0.239046236,0.146360361,0.163196469,0.253004094,0.248566182,0.291659003,0.22307025,0.280516224,0.375059947,0.231899003,0.142687001,0.412506831,0.242243617,0.272183697,0.372169133,0.287190443,0.286829425,0.300186299,0.470723646,0.384097605,0.113360877,0.391351113,0.190934857,0.44319302,0.359559332,0.511535286,0.508740883,0.511924272,0.421515718
"907200000",Zamboanga del Norte,97200000.000000000000000,Prov,,,1st,,,,PH09072,Zamboanga del Norte,,PH09,PH,8.170921298580000,0.515482085040000,6284.121133900000132,,,,0,0,0,0.18226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015637039,0.002442449,0.00529122,-0.077282514,-0.057463985,0.236240227,0.025740074,0.047513553,0.008917127,0.023312396,0.004628718,0.017051832,0.022049027,-0.016302095,0.073380226,0.025061873,0.105629331,0.072641283,0.040592674,0.079276821,0.106378088,-0.000667,-0.007280249,-0.057258782,-0.00812244,0.011089359,-0.080267704,-0.041851914,0.23129821,0.256602407,0.197662618,0.196420581,0.156864106,0.09742476,0.126388727,0.230989333,0.18845733,0.145576006,0.086227939,0.191328053,0.12459287,0.138918121,0.317604253,0.084508131,0.20128524,0.110139598,0.115916593,0.188892844,0.160847705,0.366551365,0.288270744,0.063464293,0.252864505,0.083805353,0.153379588,0.261298232,0.339773142,0.189652742,0.340067046,0.249631553
"907300000",Zamboanga del Sur,97300000.000000000000000,Prov,,,1st,,,,PH09073,Zamboanga del Sur,,PH09,PH,11.811346620500000,0.439806885107000,5366.233512810000320,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042011482,0.072201877,0.080644602,0.05516654,-0.013345811,0.399743481,0.1272903,0.142848591,0.139801661,0.107605936,0.038552059,0.134791929,0.142114653,0.046917224,0.112103188,0.164601404,0.217253507,0.173428276,0.168590299,0.205979259,0.241930786,0.116186811,0.129060186,0.09921535,0.055981375,0.099866697,0.008520505,0.074775476,0.350325306,0.27856076,0.264492419,0.335325444,0.311096776,0.199225479,0.287725899,0.3156512,0.304294558,0.268789994,0.243988102,0.293697484,0.254248498,0.290309348,0.44553484,0.230049047,0.332592449,0.258118622,0.043527105,0.381358222,0.283726221,0.383491667,0.451589851,0.13297395,0.214407568,0.246967075,0.224151481,0.50191477,0.55200914,0.283709198,0.520951875,0.480263093
"908300000",Zamboanga Sibugay,98300000.000000000000000,Prov,,,2nd,,,,PH09083,Zamboanga Sibugay,,PH09,PH,8.997251524179999,0.223408062377000,2725.829233750000185,37,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000428,-0.00678857,0.000727,-0.066376344,-0.075562019,0.228723659,0.051645542,0.027287262,0.007751821,0.059789008,0.003363896,0.022870906,0.021147387,-0.016024181,0.056174835,0.021704392,0.095840941,0.080275739,0.044801814,0.091578035,0.12334422,0.003576579,0.005822487,-0.021728894,0.018654372,0.025462568,-0.082995482,-0.001711095,0.204414509,0.232261121,0.207168329,0.18473241,0.177620225,0.100620552,0.14072006,0.229733924,0.1788867,0.136255999,0.07808325,0.19573135,0.120452881,0.151306834,0.31919815,0.10188572,0.20527387,0.133492386,0.079338832,0.247936973,0.14208774,0.219390173,0.319043495,0.05342835,0.278765718,0.025334906,0.028133876,0.306519482,0.352249082,0.103877373,0.190533969,0.24850714
"990100000",City of Isabela (Not a Province),99700000.000000000000000,,,,,,,,P09901,City of Isabela (not a province),,PH09,PH,1.231033064290000,0.017980198950400,219.869683721000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1001300000",Bukidnon,101300000.000000000000000,Prov,,,1st,,,,PH10013,Bukidnon,,PH10,PH,5.019050617610000,0.767606756075000,9358.461058330000014,22,23,20,0,0,0,0.33227,0,0,0,0,0,0,0,0,0,0,0,0.00112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05671,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052500197,0.028733385,0.051638754,0.006227726,-0.04749915,0.243987222,0.151790663,0.124434486,0.080218022,0.100711546,0.061920004,0.073648776,0.064955174,0.05383962,0.107721146,0.027251362,0.143950495,0.115253541,0.113454831,0.103290999,0.126201402,0.082666152,0.068355426,0.027709123,0.091074438,0.021913304,-0.038839384,-0.026637355,0.273132364,0.315057321,0.235982862,0.266599908,0.200754753,0.172190297,0.222628849,0.195837825,0.243285867,0.206486265,0.266422157,0.264371893,0.207940239,0.207643851,0.35212016,0.057269905,0.26404487,0.370689442,0.221361426,0.343931375,0.296344214,0.398046099,0.334848864,0.091593194,0.340662981,0.045380267,0.374134626,0.349506331,0.413614982,0.336694325,0.436644631,0.351702044
"1001800000",Camiguin,101800000.000000000000000,Prov,,,5th,,,,PH10018,Camiguin,,PH10,PH,0.701327915638000,0.019952008138700,242.533088399999997,18,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070941917,0.029413361,0.007452303,-0.047558389,-0.035882344,0.185455579,0.128268262,0.088159703,0.055238494,0.110338201,0.036106928,0.050729147,0.005173371,0.012978664,0.147077323,0.040783054,0.098451124,0.101410725,0.110480904,0.085198817,0.00204654,0.036562682,-0.018615263,0.019175684,0.013674565,0.005448925,-0.073925894,-0.163575897,0.248795719,0.354313494,0.149697964,0.211317918,0.193771917,0.133430716,0.16102402,0.221061703,0.258938259,0.181210193,0.254528582,0.204304613,0.160327702,0.189819151,0.302701164,0,0.235403239,0.307807158,0.103537986,0.029893415,0.322989015,0.428872665,0.380579619,0.005749003,0.274708365,0,0.14089462,0.321997506,0.450044224,0.434617675,0.462373536,0.353638828
"1003500000",Lanao del Norte,103500000.000000000000000,Prov,,,2nd,,,,PH10035,Lanao del Norte,,PH10,PH,4.152198257110000,0.216439372485000,2638.746576529999857,,,,0,0,0,0.23847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076062893,0.022153948,0.052990249,0.044733319,-0.069241488,0.357905858,0.106791935,0.17129648,0.169701518,0.131536033,0.098219873,0.11308632,0.121014884,0.048489403,0.153466468,0.132741536,0.164022168,0.198016953,0.195801537,0.197531778,0.221431175,0.123311761,0.13393477,0.074432218,0.213180362,0.120763206,0.040580541,0.059961454,0.361697863,0.384245647,0.278172293,0.345901643,0.245063215,0.271141413,0.280644313,0.333365566,0.334956196,0.283446329,0.330876807,0.081663937,0.295020149,0.314625195,0.424136094,0.038614374,0.344440252,0.286015561,0.217246881,0.349312758,0.359186724,0.453650357,0.404033482,0.00174575,0.436990692,0.009772702,0.243903984,0.488123932,0.582075557,0.110597136,0.554008181,0.488874203
"1004200000",Misamis Occidental,104200000.000000000000000,Prov,,,2nd,,,,PH10042,Misamis Occidental,,PH10,PH,3.217502379510000,0.153581897576000,1871.052701589999970,20,18,23,0,0,0,0.32454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021586254,-0.010554759,0.024251002,-0.025289844,-0.073387478,0.298091046,0.058520113,0.115363182,0.066662044,0.030698045,0.032966929,0.058192913,0.051844384,0.015083369,0.104513001,0.107784723,0.142001196,0.13435353,0.098830054,0.140320366,0.130598555,0.024831539,0.085518068,0.007723413,0.066992902,-0.011592732,-0.060170543,0.04130912,0.218725654,0.29881431,0.167132109,0.228004589,0.247129625,0.164562389,0.166192636,0.277326528,0.241316402,0.187823504,0.11570568,0.03538718,0.192105562,0.203769989,0.332292584,0.153015555,0.246553374,0.158139078,0.001006154,0.215218109,0.255429563,0.38438825,0.301899286,0.052152461,0.27213014,0.018443185,0.049274425,0.330076473,0.427460382,0.00855199,0.448977576,0.327153586
"1004300000",Misamis Oriental,104300000.000000000000000,Prov,,,1st,,,,PH10043,Misamis Oriental,,PH10,PH,5.515092801640000,0.277534769948000,3378.493235060000188,11,13,12,0,0,0,0.23847,0,0,0,0,0,0,0,0,0,0,0,0.00168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,0.00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273161833,-0.00444598,0.041213178,0.409430204,0.185611647,0.521568937,0.381757192,0.498689556,0.450784388,0.522995946,0.453361042,0.336387052,0.409753647,0.499900245,0.487949641,0.263820034,0.451057897,0.548412178,0.516643282,0.538798516,0.485821968,0.46277187,0.481301064,0.400098921,0.507778426,0.018386047,0.34825273,0.292228634,0.617695175,0.770857794,0.242666509,0.720810648,0.597135431,0.625624701,0.617753669,0.565981511,0.645595165,0.603407619,0.701535861,0.686543581,0.584748415,0.703590794,0.750764977,0.140180471,0.678575773,0.501170449,0.29400666,0.734498474,0.751934784,0.767980883,0.661469844,0.090387314,0.72885397,0.043155644,0.386957021,0.852961671,0.995676271,0.2353031,1.042606139,0.866848179
"1102300000",Davao del Norte,112300000.000000000000000,Prov,,,1st,,,,PH11023,Davao del Norte,,PH11,PH,4.877598763140000,0.265921215917000,3245.328872189999402,10,7,7,0,0,0,0.58521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036073754,0.064449928,0.076080484,0.079990732,0.033317086,0.353283943,0.229594411,0.249330454,0.19673878,0.009943347,0.180100195,0.192130451,0.193181977,0.198504744,0.157956757,0.107541462,0.271930709,0.237256386,0.233098081,0.250428534,0.263898471,0.224130253,0.234485796,0.103614959,0.184711819,-0.009158568,0.07770525,0.076398666,0.405118897,0.407688293,0.378159274,0.416584907,0.378827686,0.319692702,0.396431934,0.378732944,0.421738407,0.372011428,0.376403387,0.368512785,0.382316576,0.389735278,0.503246847,0.055270073,0.440685009,0.565090118,0.409117514,0.391811833,0.405448508,0.625391317,0.569834748,0.148641278,0.543474914,0.168103291,0.417740701,0.605893104,0.65758355,0.586267794,0.655437763,0.604678642
"1102400000",Davao del Sur,112400000.000000000000000,Prov,,,1st,,,,PH11024,Davao del Sur,,PH11,PH,4.854202819220000,0.348840074605000,4262.531946879999850,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136195921,0.207984116,0.181257672,0.431604709,0.198881213,0.495992601,0.536302293,0.536555338,0.50554494,0.118182384,0.499401126,0.487473242,0.511137792,0.564057077,0.180024505,0.437233201,0.637177258,0.588688642,0.518523863,0.513914271,0.58437152,0.509685605,0.606569637,0.142682728,0.520261514,-0.012666566,0.409247424,0.404218174,0.756208073,0.668056003,0.404294939,0.780135073,0.781709526,0.677565807,0.754625067,0.710376841,0.760425531,0.731339426,0.512152126,0.764545113,0.664798181,0.716588122,0.747744687,0.076775531,0.708816843,0.846078982,0.637348878,0.686242383,0.695204679,0.901450141,0.845458476,0.173796398,0.901140672,0.219324771,0.316586371,1.003622931,0.990904991,0.667568267,0.916204932,0.890503135
